$\pi$ [mas],$M_{Aa}$ [$M_{\odot}$],$M_{Ab}$ [$M_{\odot}$],$a$ [AU]
21.64148690328909,0.9934478282995772,0.3058443930865412,0.8799093536737768
22.358746677713143,0.8907139085606226,0.2875419383698721,0.8518035608334891
21.60125587718646,0.9972606663039157,0.30889551163653406,0.8815235125480693
22.10527313218622,0.9287544077163715,0.28840818044260785,0.8610720000652495
22.584025323094046,0.8685987496163187,0.26926859033187156,0.8419518099669595
22.420769603126125,0.8726985153502111,0.29830655219392105,0.8499242244377851
22.73472368508275,0.830242673243682,0.2825388587342824,0.8356690213255262
22.536929234033988,0.8842288315319753,0.2680679963921597,0.8454604074588908
22.428670189633685,0.862294364065535,0.29994380665629006,0.8478590820585317
22.257514529421126,0.8981135912897005,0.2905680665969567,0.854293416339363
21.799713282751178,0.9737217715560237,0.3003992793022624,0.874208572404194
21.66987059873195,0.9925598029852178,0.30281007141105426,0.8791161686418045
22.08735724627955,0.9227489719150404,0.2959148849597262,0.861346461719716
21.77762055317934,0.9692379819378397,0.3044602409698426,0.8741838187358834
21.729055382728156,0.9908146448741009,0.2909101628893054,0.8760972110024797
21.995717109539036,0.9292006808673645,0.306681720936757,0.8653177178762008
21.360546541145858,1.039292309577499,0.3108319564168265,0.8913703918328888
21.024807852000343,1.08651262796835,0.3286477733627886,0.9053403796284872
21.836117577632283,0.9763790469956791,0.2856807949990149,0.8715029682643489
21.637511358900127,1.00577587822252,0.29001545635405496,0.8791913608727897
21.820395838115722,0.9777224638976586,0.29040265262865017,0.8727787774052523
21.807360721149763,0.9797284809487123,0.29044180418763227,0.8732532587922256
22.580484828566046,0.8511276274581693,0.2886144814676813,0.8424549098072963
21.79044320010961,0.9816693233860386,0.29086732268915594,0.8738596752030922
22.17159149278066,0.9221870230248914,0.2842674186147293,0.8584259909044413
21.90406719212701,0.9404027802138399,0.3070396490956353,0.8681088653178404
21.620688640933494,0.9798700374031462,0.32075466756048554,0.8802806501890806
22.315226599543408,0.9017935453851716,0.281098298351003,0.8528541783059682
22.010545124555367,0.9436570528582092,0.2871997790135977,0.8642678985204958
21.83681739775677,0.9635986472700196,0.2973372663818302,0.8712538875177263
22.29819128327241,0.901109357295844,0.2859582480016772,0.8538810310586574
21.495742837004176,1.011672727510614,0.3129910902634067,0.8856495601959834
21.205723201111088,1.063038407907885,0.31520016006672685,0.8974290405311502
21.91479783397783,0.9534602537853039,0.295002892379324,0.868381110787691
22.516254500880994,0.8692174110558304,0.28676428144397476,0.8462725040497711
21.76123023469904,0.9751063158404154,0.2984925575696358,0.8742039500833302
21.905438167075694,0.9553986350317831,0.2936680158717151,0.8685642599882913
21.968570620924563,0.9463774279632886,0.2952671305226013,0.8668026219231146
21.681266239727737,0.9856464148899087,0.30402023082429785,0.8778030226672041
21.999100233987324,0.932175505833264,0.3044067341420339,0.8655943658899005
22.185657437255184,0.9203002004010454,0.28489360202702413,0.8582206871322909
22.560783646426135,0.8711675408379098,0.27542192234892043,0.8440731858073683
21.52978640806603,1.007587173577325,0.30904604767691746,0.8838219735654576
22.57626663794033,0.8743117116101616,0.27193854973123155,0.8439201367837353
21.957279812862517,0.9322947378868163,0.30443072916297104,0.8656999022531434
21.609054828464938,0.9916296954303182,0.3136028182459035,0.8813336778691592
20.93681679105909,1.1084980858935358,0.3265326587994979,0.9095714874921441
21.270324357626905,1.045841738802684,0.3163951079282073,0.8940086599909634
21.84869967139455,0.9588457356397697,0.3014173696476597,0.871110169631373
21.925002931861414,0.9515899569520213,0.29835139623664364,0.8686779011443405
22.340837507085205,0.8907901827993546,0.2887843325566196,0.8520310626974594
22.069335797317137,0.9258986626384622,0.2960705214977706,0.8621410232270027
21.810669763859387,0.9700861496415938,0.29869145092891164,0.873017143460721
21.886341890748117,0.9575751737788147,0.29734114621725616,0.869866650148677
22.329140063697796,0.8884388920326471,0.2895262832051562,0.8516416855821642
22.746108871806644,0.8284854138505753,0.2832714215596594,0.8354291348035069
22.249130215628746,0.9075764082320956,0.28995253127039516,0.8563279037434515
21.5750454437281,0.9968295828583278,0.30671281050562493,0.880958493276624
21.597745348869203,0.9991279813983287,0.3034040559498396,0.8807149304181308
21.580194244695534,1.0006443692283824,0.30445778365325327,0.8812928646390545
21.49080015568935,1.006069241231093,0.3110969969783247,0.8840180656194189
22.299698626953827,0.8976810054997653,0.2855884319350815,0.8529442428319967
21.751594855616485,0.9704820388315277,0.30670738759278715,0.8749269308717051
22.017106099274827,0.9401962763370707,0.29256868694411586,0.8646907749312671
22.018569150612613,0.9367981982149272,0.2954805334470174,0.8645503489089179
21.44965434539997,1.0252284103756133,0.3069525005348986,0.8873047444191484
21.2802740639781,1.0508766757855175,0.3122246455590355,0.8941217676036217
21.45379425446781,1.0063121034142108,0.32130154520098264,0.8863258036360474
22.256397853985842,0.904972654228919,0.28789934731836564,0.8553008938299025
21.79602773221991,0.9667021856617695,0.3020492660988828,0.8729977093197836
21.86190669490481,0.9649086119199863,0.2932248485452616,0.8705269537975453
22.084574491268853,0.9346430288707264,0.2888003666444197,0.8624757987693752
21.760332369238768,0.9702217993810464,0.30939964694378197,0.8755071572984182
