JD,year,rho_lo,rho_med,rho_hi,theta_lo,theta_med,theta_hi
2474875.7025,2063.878624046641,0.9913531648043088,1.0867747905730543,1.1822105525193765,185.8265724315938,186.10024748792912,186.40741259342576
2475100.2168233083,2064.4933238925446,0.9819496906394761,1.079614338737477,1.1774708662224704,185.87380443284246,186.15617402894907,186.4747424377231
2475324.7311466164,2065.108023738448,0.9721701927596329,1.072017136891585,1.1722804352172245,185.92183953450123,186.21253374321537,186.54238213739563
2475549.245469925,2065.722723584353,0.9619355206443668,1.0639739010970575,1.1666725561653752,185.96953827604645,186.27036254161686,186.61269830451513
2475773.759793233,2066.3374234302564,0.9512444561580924,1.0554880642690003,1.1606235635849655,186.0179888522307,186.3290090654139,186.6847910122762
2475998.2741165413,2066.95212327616,0.9401436317433398,1.0466089417658608,1.1541705613569209,186.06697171515665,186.38850024188298,186.75855790568238
2476222.7884398494,2067.5668231220634,0.9287077485240516,1.0373954180312186,1.1472727052461968,186.1157690259865,186.44900848574082,186.83326347623273
2476447.302763158,2068.1815229679682,0.9168350469274014,1.0277619908287834,1.1399888108981486,186.1648045790474,186.5114088689113,186.91100203480593
2476671.817086466,2068.7962228138717,0.9046993326393269,1.0177457078423249,1.1323008558453556,186.21551279060975,186.57408793490796,186.98940145785076
2476896.3314097743,2069.410922659775,0.8920817956290761,1.0072703795668807,1.1241249405284957,186.26780088930124,186.63802304557834,187.06979587779966
2477120.845733083,2070.02562250568,0.8791020617095585,0.9964622116093044,1.115618226776274,186.3200569579104,186.70354347267508,187.1545882454753
2477345.360056391,2070.6403223515836,0.8658411226389491,0.9853013294305901,1.106715889326899,186.37287933587172,186.77024932327276,187.23955244795835
2477569.874379699,2071.255022197487,0.8522752507272819,0.9737958363568417,1.0975107288427763,186.42643584691893,186.83895958887564,187.3279367148494
2477794.3887030073,2071.8697220433905,0.8383891906941054,0.96192805949383,1.0880057242206296,186.48163001851447,186.90908667573427,187.41913400053352
