$\pi$ [mas],$MA$ [$M_{\odot}$],$MB$ [$M_{\odot}$]
22.085989464294613,1.3252013970705188,1.3083496730998754
21.880848628249467,1.3907485573023617,1.2813622027647342
22.792745599652896,1.1787372945621366,1.274429008729274
22.56871513450529,1.26239689224515,1.2350532941755819
22.045894188258032,1.327080686458645,1.332565460373876
22.46799515103315,1.217759679149905,1.301143160523634
22.41319753545536,1.2811379205081581,1.2365880605799189
22.2102663398244,1.2112396336694513,1.4085094600613641
22.44595247635669,1.1438979993742668,1.375893499711478
22.32875588237993,1.2622228475799124,1.310204691439288
22.183373802261386,1.2356773542273323,1.4062376605720108
22.25112846804562,1.2340931650771318,1.3886152929984794
22.677166120430513,1.2596041738687196,1.2232334085984085
21.95344656253411,1.3353163572078501,1.3954926662216125
22.431584572161604,1.2655574118576152,1.2484896345214949
22.000232160464726,1.4020115998106581,1.2517978449878011
22.439806191163083,1.149582040147676,1.3608770410555118
22.249276108217863,1.3742681747675638,1.193028817968346
22.288032190591196,1.2016241298623094,1.3773734263063888
22.390742075569648,1.263166945229024,1.2952270573246445
22.05403759184973,1.3502385933818084,1.338780602203921
22.382679678261603,1.2028655650195657,1.3251853255473125
22.169950093503775,1.4067817526486937,1.2442777583701408
22.234120111809705,1.1933854248602058,1.4167506436862278
21.98472435619241,1.318288217740462,1.351792874543145
22.281938160322795,1.2189724723231774,1.3654034784664844
22.256845951291197,1.3567567532490876,1.2613692657778923
22.317761429313983,1.4363120618151817,1.1841073001742022
22.44578322147774,1.4129034319692242,1.1688542023169899
21.71060190565215,1.5110151064933768,1.3039343295790757
22.06250848659021,1.26642516969957,1.432302362702043
22.25879051913811,1.0756168344221155,1.539074258488343
22.36594499504939,1.147278325582882,1.4307615630421764
22.424137620355765,1.2911184301433918,1.3060038749264253
22.04570107423443,1.289312941723539,1.432639151916259
22.277737140967137,1.1906841455323747,1.4462545152320232
22.20346905735461,1.1671932463888848,1.4816044095919798
22.09853267029355,1.2740753427163356,1.4267779500685311
22.1558945170053,1.2666497094215898,1.4188624081703451
22.20363356645953,1.2788583809956784,1.3797527596569052
22.200478924208433,1.4046678584612442,1.2481201897567984
