JD,year,x_lo,x_med,x_hi,y_lo,y_med,y_hi
2490566.082706767,2106.8374613856286,-0.12234876410391492,-0.11419809909812376,-0.1059999690820881,-1.0378319858668126,-0.9024985069869188,-0.7705907708250662
2490840.7067669174,2107.589357144297,-0.12218899227024917,-0.11386487643282811,-0.10553935480039398,-1.029439277356679,-0.8923698484709646,-0.7590679793876668
2491115.3308270676,2108.3412529029656,-0.12198449523766759,-0.11350911554713544,-0.10505638824146155,-1.0208772924699925,-0.8820671684071486,-0.7473367419095232
2491389.954887218,2109.0931486616346,-0.12174710002799573,-0.1131347364439685,-0.1045403730217483,-1.0119443918793665,-0.8715855643464442,-0.7355184338095643
2491664.5789473685,2109.8450444203045,-0.12150838748021452,-0.11274401006621323,-0.10401226287222748,-1.0030039331203713,-0.8609738621228974,-0.7235055568225532
2491939.203007519,2110.596940178973,-0.12125498953568832,-0.1123328910641323,-0.10345180516257009,-0.993869585804783,-0.8502395061423542,-0.7113234872866463
2492213.827067669,2111.3488359376415,-0.12097164417271761,-0.1119015325153263,-0.10287123589767878,-0.9846078737079794,-0.8393367398263933,-0.6989888808119847
2492488.4511278197,2112.1007316963114,-0.12068205423737227,-0.11144385217406808,-0.10228052645935393,-0.9752079407059606,-0.8283324236324443,-0.6865145324165628
2492763.07518797,2112.85262745498,-0.12036612960560959,-0.11097208086854032,-0.10166811555859087,-0.965602180139488,-0.8172065506209842,-0.6739596740642451
2493037.69924812,2113.6045232136485,-0.12003524217808308,-0.1104786131185723,-0.10103626529927585,-0.9558915825034602,-0.8058333440875856,-0.6611806313376197
